ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Animal
2015-01-26,257.4221294704352,105.60465231767324,469.0819715487899,257.4221294704352,257.4221294704352,37.74401353351956,37.74401353351956,37.74401353351956,-0.3402958778559963,-0.3402958778559963,-0.3402958778559963,38.08430941137556,38.08430941137556,38.08430941137556,0.0,0.0,0.0,295.16614300395474,Cow
2015-02-01,257.3901024973832,95.91086770890573,459.1181646722675,257.3901024973832,257.3901024973832,25.654975634930093,25.654975634930093,25.654975634930093,-9.11089630226284,-9.11089630226284,-9.11089630226284,34.76587193719293,34.76587193719293,34.76587193719293,0.0,0.0,0.0,283.04507813231334,Cow
2015-02-10,257.3420620378053,62.84740233312393,443.054631873848,257.3420620378053,257.3420620378053,-6.857583149856533,-6.857583149856533,-6.857583149856533,3.454044979822461,3.454044979822461,3.454044979822461,-10.311628129678995,-10.311628129678995,-10.311628129678995,0.0,0.0,0.0,250.4844788879488,Cow
2015-02-17,257.30469723591136,50.85278304349541,403.3355302851864,257.30469723591136,257.30469723591136,-36.60477119569998,-36.60477119569998,-36.60477119569998,3.454044979827805,3.454044979827805,3.454044979827805,-40.0588161755278,-40.0588161755278,-40.0588161755278,0.0,0.0,0.0,220.69992604021135,Cow
2015-02-18,257.29935940706935,35.42061451095257,416.9893870476772,257.29935940706935,257.29935940706935,-31.40821613489589,-31.40821613489589,-31.40821613489589,10.452609234473714,10.452609234473714,10.452609234473714,-41.86082536936961,-41.86082536936961,-41.86082536936961,0.0,0.0,0.0,225.89114327217345,Cow
2015-02-27,257.25131894749137,35.049334627891525,405.5947847349225,257.25131894749137,257.25131894749137,-28.67621248760218,-28.67621248760218,-28.67621248760218,-2.431877919381093,-2.431877919381093,-2.431877919381093,-26.244334568221085,-26.244334568221085,-26.244334568221085,0.0,0.0,0.0,228.5751064598892,Cow
2015-03-03,257.22996763212336,52.549085461401226,434.9821611160032,257.22996763212336,257.22996763212336,-3.9273511899776192,-3.9273511899776192,-3.9273511899776192,3.4540449798225428,3.4540449798225428,3.4540449798225428,-7.381396169800162,-7.381396169800162,-7.381396169800162,0.0,0.0,0.0,253.30261644214573,Cow
2015-03-05,257.21929197443944,94.56519997834523,461.11926438928674,257.21929197443944,257.21929197443944,8.68335360787286,8.68335360787286,8.68335360787286,6.457304509996352,6.457304509996352,6.457304509996352,2.2260490978765057,2.2260490978765057,2.2260490978765057,0.0,0.0,0.0,265.9026455823123,Cow
2015-03-10,257.1926028302294,110.35180408497796,463.19254867662346,257.1926028302294,257.1926028302294,24.582731223829512,24.582731223829512,24.582731223829512,3.454044979827887,3.454044979827887,3.454044979827887,21.128686244001624,21.128686244001624,21.128686244001624,0.0,0.0,0.0,281.77533405405893,Cow
2015-03-15,257.16591368601945,99.11032933517508,461.6720300425333,257.16591368601945,257.16591368601945,18.09387933584318,18.09387933584318,18.09387933584318,-9.11089630226328,-9.11089630226328,-9.11089630226328,27.20477563810646,27.20477563810646,27.20477563810646,0.0,0.0,0.0,275.2597930218626,Cow
2015-03-18,257.14990019949346,106.09874989221068,481.7727631833635,257.14990019949346,257.14990019949346,34.5266200836417,34.5266200836417,34.5266200836417,10.45260923448347,10.45260923448347,10.45260923448347,24.074010849158235,24.074010849158235,24.074010849158235,0.0,0.0,0.0,291.6765202831352,Cow
2015-03-26,257.1071975687575,82.10921120717514,438.818274878939,257.1071975687575,257.1071975687575,7.604780704181061,7.604780704181061,7.604780704181061,6.457304510001946,6.457304510001946,6.457304510001946,1.1474761941791138,1.1474761941791138,1.1474761941791138,0.0,0.0,0.0,264.7119782729385,Cow
2015-03-30,257.08584625338955,63.92954540772705,442.0004781642725,257.08584625338955,257.08584625338955,-10.202942470424274,-10.202942470424274,-10.202942470424274,-0.3402958778536811,-0.3402958778536811,-0.3402958778536811,-9.862646592570592,-9.862646592570592,-9.862646592570592,0.0,0.0,0.0,246.8829037829653,Cow
2015-03-31,257.0805084245476,67.04673737675053,438.4451152998749,257.0805084245476,257.0805084245476,-8.391802380594493,-8.391802380594493,-8.391802380594493,3.4540449798186383,3.4540449798186383,3.4540449798186383,-11.845847360413131,-11.845847360413131,-11.845847360413131,0.0,0.0,0.0,248.68870604395303,Cow
2015-04-03,257.06449493802154,54.91779636089821,428.0412320939103,257.06449493802154,257.06449493802154,-17.684140308719854,-17.684140308719854,-17.684140308719854,-2.4318779193587945,-2.4318779193587945,-2.4318779193587945,-15.252262389361055,-15.252262389361055,-15.252262389361055,0.0,0.0,0.0,239.38035462930168,Cow
2015-04-11,257.0217923072856,68.18256328954747,437.3325481010826,257.0217923072856,257.0217923072856,-12.757181191729062,-12.757181191729062,-12.757181191729062,-8.480888624816448,-8.480888624816448,-8.480888624816448,-4.276292566912614,-4.276292566912614,-4.276292566912614,0.0,0.0,0.0,244.2646111155565,Cow
2015-04-13,257.0111166496016,78.20272776548404,446.8494682827086,257.0111166496016,257.0111166496016,1.7563944496157178,1.7563944496157178,1.7563944496157178,-0.3402958778445252,-0.3402958778445252,-0.3402958778445252,2.096690327460243,2.096690327460243,2.096690327460243,0.0,0.0,0.0,258.7675110992173,Cow
2015-04-14,257.0057788207596,78.93764907542715,440.7926956954815,257.0057788207596,257.0057788207596,9.037397168217549,9.037397168217549,9.037397168217549,3.4540449798133763,3.4540449798133763,3.4540449798133763,5.58335218840417,5.58335218840417,5.58335218840417,0.0,0.0,0.0,266.0431759889771,Cow
2015-04-20,256.97375184770766,107.53620576900504,465.5574787198659,256.97375184770766,256.97375184770766,26.826340780116315,26.826340780116315,26.826340780116315,-0.3402958778651596,-0.3402958778651596,-0.3402958778651596,27.16663665798148,27.16663665798148,27.16663665798148,0.0,0.0,0.0,283.800092627824,Cow
2015-05-01,256.91503573044565,102.8440094943744,477.4135112403533,256.91503573044565,256.91503573044565,42.54469349199483,42.54469349199483,42.54469349199483,-2.4318779193669275,-2.4318779193669275,-2.4318779193669275,44.97657141136175,44.97657141136175,44.97657141136175,0.0,0.0,0.0,299.4597292224405,Cow
2015-05-07,256.8830087573937,120.72628271965554,484.095783006756,256.8830087573937,256.8830087573937,43.37768877477373,43.37768877477373,43.37768877477373,6.457304510016941,6.457304510016941,6.457304510016941,36.92038426475679,36.92038426475679,36.92038426475679,0.0,0.0,0.0,300.26069753216746,Cow
2015-05-08,256.8776709284236,103.44962910336491,471.73927828634726,256.8776709284236,256.8776709284236,32.212319463961975,32.212319463961975,32.212319463961975,-2.431877919376635,-2.431877919376635,-2.431877919376635,34.644197383338614,34.644197383338614,34.644197383338614,0.0,0.0,0.0,289.0899903923856,Cow
2015-05-13,256.85098178357305,104.67992578903868,479.624307546118,256.85098178357305,256.85098178357305,31.40805726226748,31.40805726226748,31.40805726226748,10.452609234495595,10.452609234495595,10.452609234495595,20.95544802777189,20.95544802777189,20.95544802777189,0.0,0.0,0.0,288.2590390458405,Cow
2015-05-15,256.8403061256328,96.90472363922326,455.7175095667122,256.8403061256328,256.8403061256328,12.494839122993715,12.494839122993715,12.494839122993715,-2.431877919386344,-2.431877919386344,-2.431877919386344,14.92671704238006,14.92671704238006,14.92671704238006,0.0,0.0,0.0,269.33514524862653,Cow
2015-05-27,256.77625217799147,70.82666644362003,448.6898119302546,256.77625217799147,256.77625217799147,-6.682283333007906,-6.682283333007906,-6.682283333007906,10.4526092344912,10.4526092344912,10.4526092344912,-17.134892567499104,-17.134892567499104,-17.134892567499104,0.0,0.0,0.0,250.09396884498355,Cow
2015-05-28,256.7709143490214,72.64252395654454,424.7509524028535,256.7709143490214,256.7709143490214,-12.659561328550192,-12.659561328550192,-12.659561328550192,6.457304510012536,6.457304510012536,6.457304510012536,-19.116865838562727,-19.116865838562727,-19.116865838562727,0.0,0.0,0.0,244.1113530204712,Cow
2015-05-31,256.754900862111,38.18462636784472,421.9075701370336,256.754900862111,256.754900862111,-33.34410904587175,-33.34410904587175,-33.34410904587175,-9.110896302266294,-9.110896302266294,-9.110896302266294,-24.233212743605453,-24.233212743605453,-24.233212743605453,0.0,0.0,0.0,223.41079181623928,Cow
2015-06-01,256.74956303314093,45.51314109545116,420.3595687131215,256.74956303314093,256.74956303314093,-25.98934992691894,-25.98934992691894,-25.98934992691894,-0.3402958778621931,-0.3402958778621931,-0.3402958778621931,-25.649054049056748,-25.649054049056748,-25.649054049056748,0.0,0.0,0.0,230.760213106222,Cow
2015-06-04,256.7335495462306,40.727255889908925,420.7721060898114,256.7335495462306,256.7335495462306,-22.513182433310806,-22.513182433310806,-22.513182433310806,6.457304510009799,6.457304510009799,6.457304510009799,-28.970486943320605,-28.970486943320605,-28.970486943320605,0.0,0.0,0.0,234.2203671129198,Cow
2015-06-09,256.7068604013801,40.085862296337446,415.3294080882724,256.7068604013801,256.7068604013801,-27.699375343249773,-27.699375343249773,-27.699375343249773,3.454044979824224,3.454044979824224,3.454044979824224,-31.153420323074,-31.153420323074,-31.153420323074,0.0,0.0,0.0,229.0074850581303,Cow
2015-06-11,256.69618474343986,61.94806035399856,431.6629325320499,256.69618474343986,256.69618474343986,-24.3001481018648,-24.3001481018648,-24.3001481018648,6.45730451000706,6.45730451000706,6.45730451000706,-30.75745261187186,-30.75745261187186,-30.75745261187186,0.0,0.0,0.0,232.39603664157505,Cow
2015-06-28,256.605441650948,52.12776496368248,428.4443000153418,256.605441650948,256.605441650948,-11.862787398297138,-11.862787398297138,-11.862787398297138,-9.110896302265116,-9.110896302265116,-9.110896302265116,-2.751891096032023,-2.751891096032023,-2.751891096032023,0.0,0.0,0.0,244.7426542526508,Cow
2015-06-29,256.6001038219779,76.12068908297942,442.2951419515969,256.6001038219779,256.6001038219779,-0.9961595673459456,-0.9961595673459456,-0.9961595673459456,-0.3402958778561311,-0.3402958778561311,-0.3402958778561311,-0.6558636894898145,-0.6558636894898145,-0.6558636894898145,0.0,0.0,0.0,255.60394425463195,Cow
2015-07-06,256.56273901918706,83.40739117673584,467.8689147677211,256.56273901918706,256.56273901918706,9.351704678557429,9.351704678557429,9.351704678557429,-0.3402958778522659,-0.3402958778522659,-0.3402958778522659,9.692000556409695,9.692000556409695,9.692000556409695,0.0,0.0,0.0,265.9144436977445,Cow
2015-07-12,256.53071204536644,79.5786240460605,440.8236894721186,256.53071204536644,256.53071204536644,0.2848658261251285,0.2848658261251285,0.2848658261251285,-9.110896302260864,-9.110896302260864,-9.110896302260864,9.395762128385991,9.395762128385991,9.395762128385991,0.0,0.0,0.0,256.8155778714916,Cow
2015-07-16,256.509360729486,83.35103905316554,444.9628616417388,256.509360729486,256.509360729486,10.885708908133658,10.885708908133658,10.885708908133658,6.457304510000988,6.457304510000988,6.457304510000988,4.42840439813267,4.42840439813267,4.42840439813267,0.0,0.0,0.0,267.39506963761966,Cow
2015-07-28,256.4453067818447,68.35033310563016,425.0967298156916,256.4453067818447,256.4453067818447,-11.611247017820462,-11.611247017820462,-11.611247017820462,3.4540449798204014,3.4540449798204014,3.4540449798204014,-15.065291997640864,-15.065291997640864,-15.065291997640864,0.0,0.0,0.0,244.83405976402423,Cow
2015-08-06,256.3972663211137,70.24517630154293,438.3742821799962,256.3972663211137,256.3972663211137,-5.835467027402811,-5.835467027402811,-5.835467027402811,6.457304510006581,6.457304510006581,6.457304510006581,-12.292771537409392,-12.292771537409392,-12.292771537409392,0.0,0.0,0.0,250.5617992937109,Cow
2015-08-08,256.3865906631734,52.69134866400961,418.5507046597063,256.3865906631734,256.3865906631734,-17.821313566593815,-17.821313566593815,-17.821313566593815,-8.480888624818638,-8.480888624818638,-8.480888624818638,-9.340424941775176,-9.340424941775176,-9.340424941775176,0.0,0.0,0.0,238.5652770965796,Cow
2015-08-14,256.3545636893528,62.82447180686734,436.7290903002696,256.3545636893528,256.3545636893528,-1.99725022074023,-1.99725022074023,-1.99725022074023,-2.4318779193803106,-2.4318779193803106,-2.4318779193803106,0.4346276986400803,0.4346276986400803,0.4346276986400803,0.0,0.0,0.0,254.35731346861257,Cow
2015-08-30,256.26915842583105,54.90119807653777,420.4907976892178,256.26915842583105,256.26915842583105,-18.432499666480147,-18.432499666480147,-18.432499666480147,-9.110896302268715,-9.110896302268715,-9.110896302268715,-9.32160336421143,-9.32160336421143,-9.32160336421143,0.0,0.0,0.0,237.8366587593509,Cow
2015-09-07,256.22645579407015,38.80758389849176,412.9439402669839,256.22645579407015,256.22645579407015,-27.91809758957971,-27.91809758957971,-27.91809758957971,-0.3402958778622013,-0.3402958778622013,-0.3402958778622013,-27.57780171171751,-27.57780171171751,-27.57780171171751,0.0,0.0,0.0,228.30835820449045,Cow
2015-09-11,256.2051044781897,31.00964623234593,409.3909223724595,256.2051044781897,256.2051044781897,-34.49542422423563,-34.49542422423563,-34.49542422423563,-2.4318779193884423,-2.4318779193884423,-2.4318779193884423,-32.063546304847186,-32.063546304847186,-32.063546304847186,0.0,0.0,0.0,221.70968025395413,Cow
2015-09-12,256.1997666492196,25.60539602356098,403.29421621707127,256.1997666492196,256.1997666492196,-40.905115667368335,-40.905115667368335,-40.905115667368335,-8.480888624825473,-8.480888624825473,-8.480888624825473,-32.42422704254287,-32.42422704254287,-32.42422704254287,0.0,0.0,0.0,215.29465098185128,Cow
2015-09-14,256.18909099127933,46.88475701529899,427.4324273598642,256.18909099127933,256.18909099127933,-32.54550530798625,-32.54550530798625,-32.54550530798625,-0.3402958778569121,-0.3402958778569121,-0.3402958778569121,-32.20520943012933,-32.20520943012933,-32.20520943012933,0.0,0.0,0.0,223.64358568329308,Cow
2015-09-21,256.15172618848857,71.08830524050838,424.50463676088776,256.15172618848857,256.15172618848857,-23.667667151072703,-23.667667151072703,-23.667667151072703,-0.3402958778516227,-0.3402958778516227,-0.3402958778516227,-23.327371273221083,-23.327371273221083,-23.327371273221083,0.0,0.0,0.0,232.48405903741588,Cow
2015-09-24,256.13571270083384,47.89102369500858,438.9149800657681,256.13571270083384,256.13571270083384,-10.995646597020537,-10.995646597020537,-10.995646597020537,6.457304510008839,6.457304510008839,6.457304510008839,-17.452951107029374,-17.452951107029374,-17.452951107029374,0.0,0.0,0.0,245.1400661038133,Cow
2015-10-04,256.08233440865143,61.15801625659333,422.6740022703353,256.08233440865143,256.08233440865143,-11.144869242269476,-11.144869242269476,-11.144869242269476,-9.110896302271286,-9.110896302271286,-9.110896302271286,-2.033972939998192,-2.033972939998192,-2.033972939998192,0.0,0.0,0.0,244.937465166382,Cow
2015-10-06,256.07165875021497,78.39766660847881,441.3369599284668,256.07165875021497,256.07165875021497,3.074290940129346,3.074290940129346,3.074290940129346,3.4540449798259867,3.4540449798259867,3.4540449798259867,-0.3797540396966408,-0.3797540396966408,-0.3797540396966408,0.0,0.0,0.0,259.1459496903443,Cow
2015-10-15,256.0236182872508,107.76340912648374,450.9643791602121,256.0236182872508,256.0236182872508,12.790763158525133,12.790763158525133,12.790763158525133,6.457304510014433,6.457304510014433,6.457304510014433,6.333458648510699,6.333458648510699,6.333458648510699,0.0,0.0,0.0,268.8143814457759,Cow
2015-10-16,256.01828045803256,74.22188575342093,457.8283964473849,256.01828045803256,256.01828045803256,5.037312280007725,5.037312280007725,5.037312280007725,-2.4318779193755806,-2.4318779193755806,-2.4318779193755806,7.469190199383305,7.469190199383305,7.469190199383305,0.0,0.0,0.0,261.0555927380403,Cow
2015-10-19,256.00226697037783,79.95268547383503,433.4430991779013,256.00226697037783,256.00226697037783,11.329421015872478,11.329421015872478,11.329421015872478,-0.3402958778469849,-0.3402958778469849,-0.3402958778469849,11.669716893719464,11.669716893719464,11.669716893719464,0.0,0.0,0.0,267.3316879862503,Cow
2015-10-20,255.9969291411596,95.66929120564484,450.998415274192,255.9969291411596,255.9969291411596,16.770161164222188,16.770161164222188,16.770161164222188,3.454044979811396,3.454044979811396,3.454044979811396,13.31611618441079,13.31611618441079,13.31611618441079,0.0,0.0,0.0,272.76709030538177,Cow
2015-10-23,255.9809156535049,94.72443136566552,462.8348150237357,255.9809156535049,255.9809156535049,16.314140623384326,16.314140623384326,16.314140623384326,-2.431877919375853,-2.431877919375853,-2.431877919375853,18.74601854276018,18.74601854276018,18.74601854276018,0.0,0.0,0.0,272.2950562768892,Cow
2015-11-16,255.85280775226707,78.83184912981082,449.0758887580684,255.85280775226707,255.85280775226707,-2.1646282346040264,-2.1646282346040264,-2.1646282346040264,-0.3402958778668467,-0.3402958778668467,-0.3402958778668467,-1.82433235673718,-1.82433235673718,-1.82433235673718,0.0,0.0,0.0,253.68817951766303,Cow
2015-11-19,255.83679426461237,66.6414532934963,447.49942203608,255.83679426461237,255.83679426461237,-4.523827251213471,-4.523827251213471,-4.523827251213471,6.457304509994553,6.457304509994553,6.457304509994553,-10.981131761208024,-10.981131761208024,-10.981131761208024,0.0,0.0,0.0,251.3129670133989,Cow
2015-11-25,255.80476728930287,67.912210314631,437.7294210880145,255.80476728930287,255.80476728930287,-7.951486719865219,-7.951486719865219,-7.951486719865219,10.45260923448608,10.45260923448608,10.45260923448608,-18.404095954351305,-18.404095954351305,-18.404095954351305,0.0,0.0,0.0,247.8532805694377,Cow
2015-12-06,255.74605116790215,64.80106805183564,439.8679217667624,255.74605116790215,255.74605116790215,5.176771848259733,5.176771848259733,5.176771848259733,-9.110896302269012,-9.110896302269012,-9.110896302269012,14.287668150528749,14.287668150528749,14.287668150528749,0.0,0.0,0.0,260.92282301616194,Cow
2015-12-07,255.740713338684,88.0373987015835,459.0729985787472,255.740713338684,255.740713338684,18.242866547687235,18.242866547687235,18.242866547687235,-0.3402958778660758,-0.3402958778660758,-0.3402958778660758,18.58316242555331,18.58316242555331,18.58316242555331,0.0,0.0,0.0,273.9835798863712,Cow
2015-12-13,255.7086863633745,113.50463138431634,456.63786483073767,255.7086863633745,255.7086863633745,28.730213320349968,28.730213320349968,28.730213320349968,-9.110896302270552,-9.110896302270552,-9.110896302270552,37.84110962262052,37.84110962262052,37.84110962262052,0.0,0.0,0.0,284.43889968372446,Cow
2015-12-14,255.70334853415625,109.89536337718714,475.3952773643112,255.70334853415625,255.70334853415625,38.86833182765909,38.86833182765909,38.86833182765909,-0.3402958778607853,-0.3402958778607853,-0.3402958778607853,39.20862770551988,39.20862770551988,39.20862770551988,0.0,0.0,0.0,294.5716803618153,Cow
2015-12-16,255.69267287571975,122.7117528398543,497.88845039689454,255.69267287571975,255.69267287571975,50.311033836166885,50.311033836166885,50.311033836166885,10.452609234488762,10.452609234488762,10.452609234488762,39.85842460167813,39.85842460167813,39.85842460167813,0.0,0.0,0.0,306.00370671188665,Cow
2015-12-19,255.67665938806505,105.42001449385354,464.8230639929559,255.67665938806505,255.67665938806505,26.908728342912998,26.908728342912998,26.908728342912998,-8.480888624824244,-8.480888624824244,-8.480888624824244,35.38961696773724,35.38961696773724,35.38961696773724,0.0,0.0,0.0,282.585387730978,Cow
2015-12-31,255.61260543744612,51.7044306887902,423.4496441438884,255.61260543744612,255.61260543744612,-16.198831554106853,-16.198831554106853,-16.198831554106853,6.457304510009548,6.457304510009548,6.457304510009548,-22.6561360641164,-22.6561360641164,-22.6561360641164,0.0,0.0,0.0,239.4137738833393,Cow
2016-01-06,255.5805784621367,53.48048193503556,408.2880616118906,255.5805784621367,255.5805784621367,-29.41752495242781,-29.41752495242781,-29.41752495242781,10.452609234480278,10.452609234480278,10.452609234480278,-39.870134186908096,-39.870134186908096,-39.870134186908096,0.0,0.0,0.0,226.1630535097089,Cow
2016-01-09,255.564564974482,34.96506765541525,392.3894257948617,255.564564974482,255.564564974482,-46.56854547384785,-46.56854547384785,-46.56854547384785,-8.48088862480359,-8.48088862480359,-8.48088862480359,-38.08765684904426,-38.08765684904426,-38.08765684904426,0.0,0.0,0.0,208.99601950063413,Cow
2016-01-14,255.53787582839075,43.09120828020538,428.7558122123684,255.53787582839075,255.53787582839075,-13.81534764822874,-13.81534764822874,-13.81534764822874,6.45730451001788,6.45730451001788,6.45730451001788,-20.27265215824662,-20.27265215824662,-20.27265215824662,0.0,0.0,0.0,241.722528180162,Cow
2016-01-20,255.5058488530813,89.74043348341361,476.24657365239983,255.5058488530813,255.5058488530813,23.763254397932407,23.763254397932407,23.763254397932407,10.45260923447588,10.45260923447588,10.45260923447588,13.310645163456524,13.310645163456524,13.310645163456524,0.0,0.0,0.0,279.2691032510137,Cow
2016-01-21,255.50051102386303,93.03031597816243,455.7158511668463,255.50051102386303,255.50051102386303,25.09407378665257,25.09407378665257,25.09407378665257,6.457304510005143,6.457304510005143,6.457304510005143,18.636769276647424,18.636769276647424,18.636769276647424,0.0,0.0,0.0,280.59458481051564,Cow
2016-01-24,255.48449753620835,84.49113267041649,458.37331152081737,255.48449753620835,255.48449753620835,22.78639675026061,22.78639675026061,22.78639675026061,-9.110896302261454,-9.110896302261454,-9.110896302261454,31.897293052522063,31.897293052522063,31.897293052522063,0.0,0.0,0.0,278.27089428646894,Cow
2016-01-25,255.4791597069901,105.5095402302264,480.7847422733828,255.4791597069901,255.4791597069901,34.76470345540673,34.76470345540673,34.76470345540673,-0.340295877857819,-0.340295877857819,-0.340295877857819,35.10499933326456,35.10499933326456,35.10499933326456,0.0,0.0,0.0,290.24386316239685,Cow
2016-01-28,255.46314621933536,110.49718041646932,490.9903889657254,255.46314621933536,255.46314621933536,46.62835002761376,46.62835002761376,46.62835002761376,6.457304510002405,6.457304510002405,6.457304510002405,40.17104551761136,40.17104551761136,40.17104551761136,0.0,0.0,0.0,302.09149624694913,Cow
2016-02-01,255.4417949059165,98.5342860805098,474.9395751499101,255.4417949059165,255.4417949059165,35.136516063136085,35.136516063136085,35.136516063136085,-0.3402958778539521,-0.3402958778539521,-0.3402958778539521,35.47681194099004,35.47681194099004,35.47681194099004,0.0,0.0,0.0,290.5783109690526,Cow
2016-02-02,255.43645707756176,113.13577819750408,484.1629965939511,255.43645707756176,255.43645707756176,35.821192635326376,35.821192635326376,35.821192635326376,3.45404497981842,3.45404497981842,3.45404497981842,32.36714765550796,32.36714765550796,32.36714765550796,0.0,0.0,0.0,291.2576497128881,Cow
2016-02-03,255.43111924920703,115.67428902047192,483.73270868828246,255.43111924920703,255.43111924920703,39.04099893948613,39.04099893948613,39.04099893948613,10.452609234490035,10.452609234490035,10.452609234490035,28.588389704996096,28.588389704996096,28.588389704996096,0.0,0.0,0.0,294.4721181886932,Cow
2016-02-06,255.4151057641429,75.89606100679754,433.8237483418234,255.4151057641429,255.4151057641429,5.58752363122098,5.58752363122098,5.58752363122098,-8.480888624816172,-8.480888624816172,-8.480888624816172,14.068412256037153,14.068412256037153,14.068412256037153,0.0,0.0,0.0,261.0026293953639,Cow
2016-02-07,255.4097679357882,79.8295632905636,431.99067051165457,255.4097679357882,255.4097679357882,-0.6165743650798489,-0.6165743650798489,-0.6165743650798489,-9.110896302260866,-9.110896302260866,-9.110896302260866,8.494321937181017,8.494321937181017,8.494321937181017,0.0,0.0,0.0,254.79319357070835,Cow
2016-02-10,255.39375445072403,64.97988565648595,434.91427552434936,255.39375445072403,255.39375445072403,1.5678248418153162,1.5678248418153162,1.5678248418153162,10.452609234485946,10.452609234485946,10.452609234485946,-8.884784392670632,-8.884784392670632,-8.884784392670632,0.0,0.0,0.0,256.96157929253934,Cow
2016-02-13,255.37774096565988,28.461318239000143,406.75685655879846,255.37774096565988,255.37774096565988,-33.361961542212505,-33.361961542212505,-33.361961542212505,-8.480888624816176,-8.480888624816176,-8.480888624816176,-24.881072917396327,-24.881072917396327,-24.881072917396327,0.0,0.0,0.0,222.01577942344736,Cow
2016-02-14,255.3724031373052,31.981470653184072,403.2552736429469,255.3724031373052,255.3724031373052,-38.52966398782871,-38.52966398782871,-38.52966398782871,-9.110896302252865,-9.110896302252865,-9.110896302252865,-29.418767685575848,-29.418767685575848,-29.418767685575848,0.0,0.0,0.0,216.84273914947647,Cow
2016-02-17,255.356389652241,39.42389968634083,408.66081154294295,255.356389652241,255.356389652241,-29.04095579302228,-29.04095579302228,-29.04095579302228,10.452609234485635,10.452609234485635,10.452609234485635,-39.49356502750792,-39.49356502750792,-39.49356502750792,0.0,0.0,0.0,226.31543385921876,Cow
2016-02-19,255.34571399553155,26.798873843909437,386.6345159597456,255.34571399553155,255.34571399553155,-45.15223146985992,-45.15223146985992,-45.15223146985992,-2.431877919377951,-2.431877919377951,-2.431877919377951,-42.72035355048197,-42.72035355048197,-42.72035355048197,0.0,0.0,0.0,210.19348252567164,Cow
2016-02-25,255.31368702540323,33.839988469094166,399.1915611684186,255.31368702540323,255.31368702540323,-28.35128614015252,-28.35128614015252,-28.35128614015252,6.457304509985263,6.457304509985263,6.457304509985263,-34.80859065013778,-34.80859065013778,-34.80859065013778,0.0,0.0,0.0,226.9624008852507,Cow
2016-02-26,255.30834919704853,34.74874207922663,404.2878020268094,255.30834919704853,255.30834919704853,-33.714983369749746,-33.714983369749746,-33.714983369749746,-2.4318779193569577,-2.4318779193569577,-2.4318779193569577,-31.28310545039278,-31.28310545039278,-31.28310545039278,0.0,0.0,0.0,221.5933658272988,Cow
2016-02-29,255.2923357119844,57.68597485924489,430.5614621067862,255.2923357119844,255.2923357119844,-18.6590049966062,-18.6590049966062,-18.6590049966062,-0.3402958778601417,-0.3402958778601417,-0.3402958778601417,-18.318709118746057,-18.318709118746057,-18.318709118746057,0.0,0.0,0.0,236.63333071537815,Cow
2016-03-01,255.28699788362968,62.03130432915674,427.5899427941739,255.28699788362968,255.28699788362968,-10.05180583062918,-10.05180583062918,-10.05180583062918,3.4540449798238426,3.4540449798238426,3.4540449798238426,-13.505850810453024,-13.505850810453024,-13.505850810453024,0.0,0.0,0.0,245.2351920530005,Cow
2016-03-07,255.25497091350132,83.15347912798505,441.0973258026239,255.25497091350132,255.25497091350132,13.549400529034427,13.549400529034427,13.549400529034427,-0.3402958778548515,-0.3402958778548515,-0.3402958778548515,13.88969640688928,13.88969640688928,13.88969640688928,0.0,0.0,0.0,268.8043714425358,Cow
2016-03-13,255.22294394337305,81.5721029433377,472.74173598554535,255.22294394337305,255.22294394337305,17.94707781119914,17.94707781119914,17.94707781119914,-9.110896302248022,-9.110896302248022,-9.110896302248022,27.057974113447163,27.057974113447163,27.057974113447163,0.0,0.0,0.0,273.1700217545722,Cow
2016-03-20,255.18557914489,82.59730279321738,452.6875907454518,255.18557914489,255.18557914489,8.575149102200715,8.575149102200715,8.575149102200715,-9.110896302270849,-9.110896302270849,-9.110896302270849,17.686045404471564,17.686045404471564,17.686045404471564,0.0,0.0,0.0,263.7607282470907,Cow
2016-03-21,255.1802413165353,77.23031774634215,442.2521599605567,255.1802413165353,255.1802413165353,14.441263516431786,14.441263516431786,14.441263516431786,-0.3402958778579467,-0.3402958778579467,-0.3402958778579467,14.781559394289731,14.781559394289731,14.781559394289731,0.0,0.0,0.0,269.6215048329671,Cow
2016-03-22,255.17490348818052,89.25640073363304,477.08592382964446,255.17490348818052,255.17490348818052,15.13341936554408,15.13341936554408,15.13341936554408,3.454044979823924,3.454044979823924,3.454044979823924,11.679374385720156,11.679374385720156,11.679374385720156,0.0,0.0,0.0,270.30832285372463,Cow
2016-03-25,255.1588900031164,76.49832212775732,434.977322562038,255.1588900031164,255.1588900031164,-0.4876539446307762,-0.4876539446307762,-0.4876539446307762,-2.431877919365089,-2.431877919365089,-2.431877919365089,1.944223974734313,1.944223974734313,1.944223974734313,0.0,0.0,0.0,254.6712360584856,Cow
2016-04-04,255.1055117195692,58.55228396962655,429.5316472408072,255.1055117195692,255.1055117195692,-15.640864449517576,-15.640864449517576,-15.640864449517576,-0.3402958778638891,-0.3402958778638891,-0.3402958778638891,-15.300568571653685,-15.300568571653685,-15.300568571653685,0.0,0.0,0.0,239.4646472700516,Cow
